_id,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AreaRecreativaID,FECHA
3564,5,5,EXCELENTE,18601,2023-04-19T00:00:00Z
3565,5,5,EXCELENTE,17299,2023-08-27T00:00:00Z
3566,2,2,ACEPTABLE,17170,2023-07-10T00:00:00Z
3567,5,5,EXCELENTE,17387,2021-11-20T00:00:00Z
3568,5,5,EXCELENTE,17963,2021-10-23T00:00:00Z
3569,5,4,EXCELENTE,18043,2021-01-12T00:00:00Z
3570,1,2,REGULAR,17327,2022-07-24T00:00:00Z
3571,5,4,EXCELENTE,52230,2021-05-11T00:00:00Z
3572,3,4,MUY BUENO,17358,2023-04-11T00:00:00Z
3573,2,2,ACEPTABLE,17846,2023-05-17T00:00:00Z
3574,3,3,MUY BUENO,17300,2022-09-03T00:00:00Z
3575,1,1,DEFICIENTE,18131,2021-08-31T00:00:00Z
3576,1,1,DEFICIENTE,3530623,2021-07-16T00:00:00Z
3577,1,1,DEFICIENTE,17720,2021-03-30T00:00:00Z
3578,5,5,EXCELENTE,16718,2023-01-28T00:00:00Z
3579,5,4,EXCELENTE,17803,2021-03-04T00:00:00Z
3580,4,5,EXCELENTE,52175,2023-04-11T00:00:00Z
3581,5,5,EXCELENTE,52061,2022-11-14T00:00:00Z
3582,3,4,MUY BUENO,18509,2021-11-16T00:00:00Z
3583,1,1,DEFICIENTE,17432,2022-08-24T00:00:00Z
3584,1,1,DEFICIENTE,3569222,2021-04-16T00:00:00Z
3585,3,4,MUY BUENO,52189,2023-04-06T00:00:00Z
3586,5,5,EXCELENTE,17609,2022-11-19T00:00:00Z
3587,1,2,REGULAR,18562,2022-11-19T00:00:00Z
3588,4,5,EXCELENTE,16815,2021-11-24T00:00:00Z
3589,3,2,ACEPTABLE,52149,2023-09-16T00:00:00Z
3590,4,3,MUY BUENO,16990,2023-05-19T00:00:00Z
3591,5,5,EXCELENTE,451521,2023-03-18T00:00:00Z
3592,5,4,EXCELENTE,52085,2023-03-01T00:00:00Z
3593,1,1,DEFICIENTE,7107707,2022-11-10T00:00:00Z
3594,2,2,ACEPTABLE,6819618,2021-07-19T00:00:00Z
3595,3,2,ACEPTABLE,18380,2021-06-30T00:00:00Z
3596,1,1,DEFICIENTE,18515,2021-02-19T00:00:00Z
3597,1,1,DEFICIENTE,5197210,2021-01-31T00:00:00Z
3598,2,3,ACEPTABLE,52107,2023-09-10T00:00:00Z
3599,5,4,EXCELENTE,18069,2021-04-15T00:00:00Z
3600,3,2,ACEPTABLE,52147,2023-12-23T00:00:00Z
3601,4,4,EXCELENTE,18235,2022-01-04T00:00:00Z
3602,1,2,REGULAR,9295425,2021-06-07T00:00:00Z
3603,2,2,ACEPTABLE,18080,2023-01-16T00:00:00Z
3604,2,2,ACEPTABLE,18181,2021-07-13T00:00:00Z
3605,4,5,EXCELENTE,18268,2021-12-11T00:00:00Z
3606,1,1,DEFICIENTE,17946,2023-12-24T00:00:00Z
3607,2,2,ACEPTABLE,16983,2022-02-06T00:00:00Z
3608,1,2,REGULAR,17129,2022-06-08T00:00:00Z
3609,1,2,REGULAR,17755,2021-05-04T00:00:00Z
3610,5,4,EXCELENTE,17021,2022-07-12T00:00:00Z
3611,3,4,MUY BUENO,52197,2021-08-14T00:00:00Z
3612,3,4,MUY BUENO,4737941,2022-09-01T00:00:00Z
3613,4,3,MUY BUENO,5237113,2021-03-02T00:00:00Z
3614,4,5,EXCELENTE,17681,2023-01-09T00:00:00Z
3615,5,5,EXCELENTE,5219515,2023-05-02T00:00:00Z
3616,4,5,EXCELENTE,18203,2023-09-19T00:00:00Z
3617,4,3,MUY BUENO,4989404,2022-03-24T00:00:00Z
3618,5,4,EXCELENTE,18591,2021-12-23T00:00:00Z
3619,5,5,EXCELENTE,18434,2021-03-21T00:00:00Z
3620,4,3,MUY BUENO,4986142,2022-05-04T00:00:00Z
3621,2,1,REGULAR,18312,2022-12-09T00:00:00Z
3622,1,1,DEFICIENTE,18212,2022-01-11T00:00:00Z
3623,1,1,DEFICIENTE,17873,2021-10-16T00:00:00Z
3624,1,2,REGULAR,18430,2021-04-20T00:00:00Z
3625,2,2,ACEPTABLE,7613890,2022-08-28T00:00:00Z
3626,2,2,ACEPTABLE,5653971,2021-06-17T00:00:00Z
3627,4,3,MUY BUENO,5237137,2022-05-07T00:00:00Z
3628,3,3,MUY BUENO,18377,2022-04-08T00:00:00Z
3629,3,4,MUY BUENO,9046350,2023-10-09T00:00:00Z
3630,4,5,EXCELENTE,16892,2022-03-11T00:00:00Z
3631,3,3,MUY BUENO,17883,2023-06-01T00:00:00Z
3632,5,4,EXCELENTE,18298,2021-12-17T00:00:00Z
3633,2,3,ACEPTABLE,17555,2023-06-02T00:00:00Z
3634,2,3,ACEPTABLE,5211511,2022-04-07T00:00:00Z
3635,1,1,DEFICIENTE,5654051,2023-10-07T00:00:00Z
3636,2,3,ACEPTABLE,16834,2022-12-03T00:00:00Z
3637,5,5,EXCELENTE,52038,2021-04-26T00:00:00Z
3638,1,1,DEFICIENTE,17919,2022-08-01T00:00:00Z
3639,5,5,EXCELENTE,17116,2023-10-12T00:00:00Z
3640,1,2,REGULAR,5195676,2022-06-08T00:00:00Z
3641,4,3,MUY BUENO,17282,2021-10-27T00:00:00Z
3642,5,4,EXCELENTE,18536,2023-04-13T00:00:00Z
3643,5,4,EXCELENTE,18463,2021-04-11T00:00:00Z
3644,2,3,ACEPTABLE,17211,2021-03-15T00:00:00Z
3645,4,3,MUY BUENO,17927,2022-08-26T00:00:00Z
3646,1,1,DEFICIENTE,17414,2023-04-17T00:00:00Z
3647,3,4,MUY BUENO,16981,2022-07-02T00:00:00Z
3648,5,5,EXCELENTE,17936,2022-12-02T00:00:00Z
3649,1,1,DEFICIENTE,17835,2022-07-29T00:00:00Z
3650,2,2,ACEPTABLE,7021749,2022-09-09T00:00:00Z
3651,4,4,EXCELENTE,18498,2021-11-03T00:00:00Z
3652,2,2,ACEPTABLE,18102,2022-06-29T00:00:00Z
3653,3,2,ACEPTABLE,7764194,2023-08-11T00:00:00Z
3654,1,1,DEFICIENTE,7761231,2023-12-02T00:00:00Z
3655,5,4,EXCELENTE,17144,2021-07-04T00:00:00Z
3656,5,5,EXCELENTE,16937,2022-06-23T00:00:00Z
3657,1,1,DEFICIENTE,17418,2022-08-19T00:00:00Z
3658,5,4,EXCELENTE,7140941,2021-09-22T00:00:00Z
3659,3,3,MUY BUENO,18433,2022-01-25T00:00:00Z
3660,2,2,ACEPTABLE,17931,2021-12-01T00:00:00Z
3661,2,3,ACEPTABLE,8914010,2023-11-22T00:00:00Z
3662,4,5,EXCELENTE,16934,2023-11-24T00:00:00Z
3663,3,2,ACEPTABLE,5246189,2022-06-26T00:00:00Z
3664,3,4,MUY BUENO,5654037,2021-10-14T00:00:00Z
3665,4,5,EXCELENTE,18553,2021-10-02T00:00:00Z
3666,2,2,ACEPTABLE,17415,2023-03-24T00:00:00Z
3667,1,1,DEFICIENTE,17969,2023-01-02T00:00:00Z
3668,2,3,ACEPTABLE,16762,2021-11-15T00:00:00Z
3669,2,3,ACEPTABLE,17781,2021-06-08T00:00:00Z
3670,1,1,DEFICIENTE,8907322,2023-03-14T00:00:00Z
3671,2,1,REGULAR,7841427,2021-05-03T00:00:00Z
3672,4,3,MUY BUENO,52216,2023-07-05T00:00:00Z
3673,1,2,REGULAR,16919,2021-11-16T00:00:00Z
3674,5,4,EXCELENTE,6819620,2021-09-05T00:00:00Z
3675,5,5,EXCELENTE,17420,2022-05-04T00:00:00Z
3676,1,2,REGULAR,16752,2022-05-31T00:00:00Z
3677,5,5,EXCELENTE,52198,2021-03-26T00:00:00Z
3678,2,3,ACEPTABLE,16921,2023-02-04T00:00:00Z
3679,4,3,MUY BUENO,18576,2021-06-03T00:00:00Z
3680,5,4,EXCELENTE,18397,2023-05-30T00:00:00Z
3681,3,4,MUY BUENO,18487,2021-02-07T00:00:00Z
3682,3,2,ACEPTABLE,17344,2022-07-24T00:00:00Z
3683,1,1,DEFICIENTE,16676,2021-11-08T00:00:00Z
3684,2,1,REGULAR,451542,2022-08-11T00:00:00Z
3685,2,2,ACEPTABLE,17802,2021-04-23T00:00:00Z
3686,5,4,EXCELENTE,17195,2022-03-14T00:00:00Z
3687,5,5,EXCELENTE,17342,2023-11-19T00:00:00Z
3688,4,5,EXCELENTE,18400,2023-09-07T00:00:00Z
3689,4,3,MUY BUENO,18605,2023-01-18T00:00:00Z
3690,1,1,DEFICIENTE,18397,2021-07-08T00:00:00Z
3691,5,5,EXCELENTE,18216,2021-12-27T00:00:00Z
3692,1,1,DEFICIENTE,17585,2021-09-03T00:00:00Z
3693,4,3,MUY BUENO,18300,2023-03-10T00:00:00Z
3694,4,4,EXCELENTE,17839,2023-12-12T00:00:00Z
3695,3,2,ACEPTABLE,16720,2023-07-06T00:00:00Z
3696,5,5,EXCELENTE,16906,2023-10-20T00:00:00Z
3697,5,4,EXCELENTE,18382,2022-06-26T00:00:00Z
3698,3,4,MUY BUENO,18087,2023-09-11T00:00:00Z
3699,3,2,ACEPTABLE,52041,2023-10-07T00:00:00Z
3700,4,3,MUY BUENO,5241188,2021-04-16T00:00:00Z
3701,3,4,MUY BUENO,18217,2022-10-10T00:00:00Z
3702,2,2,ACEPTABLE,9046351,2021-06-13T00:00:00Z
3703,2,2,ACEPTABLE,52154,2021-06-28T00:00:00Z
3704,3,4,MUY BUENO,17009,2023-04-21T00:00:00Z
3705,3,4,MUY BUENO,7168609,2022-05-05T00:00:00Z
3706,5,4,EXCELENTE,17204,2023-04-10T00:00:00Z
3707,4,5,EXCELENTE,17026,2022-05-18T00:00:00Z
3708,4,4,EXCELENTE,18369,2021-09-01T00:00:00Z
3709,4,3,MUY BUENO,17330,2023-11-05T00:00:00Z
3710,5,4,EXCELENTE,52055,2022-12-18T00:00:00Z
3711,2,1,REGULAR,18192,2022-09-10T00:00:00Z
3712,1,1,DEFICIENTE,18357,2021-06-01T00:00:00Z
3713,3,3,MUY BUENO,4749899,2023-08-16T00:00:00Z
3714,3,2,ACEPTABLE,8776080,2022-03-22T00:00:00Z
3715,1,1,DEFICIENTE,3568169,2021-07-28T00:00:00Z
3716,3,4,MUY BUENO,17505,2022-07-10T00:00:00Z
3717,1,1,DEFICIENTE,5208757,2022-01-01T00:00:00Z
3718,4,3,MUY BUENO,3573050,2021-09-14T00:00:00Z
3719,5,5,EXCELENTE,52197,2021-02-01T00:00:00Z
3720,4,4,EXCELENTE,5201907,2023-06-08T00:00:00Z
3721,1,1,DEFICIENTE,17817,2021-07-13T00:00:00Z
3722,5,5,EXCELENTE,16850,2023-06-09T00:00:00Z
3723,4,5,EXCELENTE,16896,2023-03-11T00:00:00Z
3724,2,3,ACEPTABLE,7840405,2023-03-09T00:00:00Z
3725,4,3,MUY BUENO,17800,2022-06-07T00:00:00Z
3726,4,3,MUY BUENO,7126494,2023-06-13T00:00:00Z
3727,4,4,EXCELENTE,4749887,2023-09-03T00:00:00Z
3728,2,3,ACEPTABLE,18118,2021-12-24T00:00:00Z
3729,2,2,ACEPTABLE,7928105,2022-04-04T00:00:00Z
3730,2,2,ACEPTABLE,5237127,2023-11-18T00:00:00Z
3731,1,1,DEFICIENTE,17299,2022-03-26T00:00:00Z
3732,3,2,ACEPTABLE,18106,2022-07-19T00:00:00Z
3733,4,5,EXCELENTE,17733,2022-08-12T00:00:00Z
3734,2,3,ACEPTABLE,18210,2022-09-07T00:00:00Z
3735,5,4,EXCELENTE,18040,2023-05-13T00:00:00Z
3736,4,4,EXCELENTE,461179,2023-06-28T00:00:00Z
3737,4,4,EXCELENTE,18205,2021-11-28T00:00:00Z
3738,2,3,ACEPTABLE,18517,2021-01-06T00:00:00Z
3739,2,3,ACEPTABLE,17741,2021-06-20T00:00:00Z
3740,2,1,REGULAR,5240281,2023-01-26T00:00:00Z
3741,4,5,EXCELENTE,18132,2023-02-09T00:00:00Z
3742,5,5,EXCELENTE,16931,2022-12-25T00:00:00Z
3743,4,4,EXCELENTE,7887312,2022-09-23T00:00:00Z
3744,4,5,EXCELENTE,5218554,2023-11-30T00:00:00Z
3745,4,3,MUY BUENO,18229,2022-07-09T00:00:00Z
3746,4,3,MUY BUENO,17512,2021-08-18T00:00:00Z
3747,4,3,MUY BUENO,17835,2022-08-12T00:00:00Z
3748,2,1,REGULAR,17200,2021-06-02T00:00:00Z
3749,4,5,EXCELENTE,17631,2023-10-20T00:00:00Z
3750,4,3,MUY BUENO,17681,2023-03-21T00:00:00Z
3751,5,5,EXCELENTE,17398,2022-09-22T00:00:00Z
3752,2,3,ACEPTABLE,17336,2022-04-10T00:00:00Z
3753,3,3,MUY BUENO,18492,2023-10-29T00:00:00Z
3754,1,1,DEFICIENTE,16924,2022-10-07T00:00:00Z
3755,2,3,ACEPTABLE,17157,2022-02-18T00:00:00Z
3756,3,2,ACEPTABLE,16749,2021-09-16T00:00:00Z
3757,2,1,REGULAR,5237120,2022-08-21T00:00:00Z
3758,2,2,ACEPTABLE,17551,2022-10-27T00:00:00Z
3759,4,5,EXCELENTE,16858,2021-04-29T00:00:00Z
3760,1,1,DEFICIENTE,16956,2022-07-17T00:00:00Z
3761,2,2,ACEPTABLE,17585,2023-11-02T00:00:00Z
3762,3,3,MUY BUENO,18201,2021-11-07T00:00:00Z
3763,5,4,EXCELENTE,17883,2023-09-17T00:00:00Z
3764,2,1,REGULAR,17356,2021-01-05T00:00:00Z
3765,4,4,EXCELENTE,18215,2022-01-02T00:00:00Z
3766,4,3,MUY BUENO,52094,2023-12-25T00:00:00Z
3767,1,1,DEFICIENTE,9261936,2023-07-25T00:00:00Z
3768,1,1,DEFICIENTE,7129053,2022-08-07T00:00:00Z
3769,1,1,DEFICIENTE,17872,2022-05-25T00:00:00Z
3770,5,5,EXCELENTE,17489,2021-07-29T00:00:00Z
3771,3,4,MUY BUENO,16766,2021-11-21T00:00:00Z
3772,5,4,EXCELENTE,17937,2021-09-05T00:00:00Z
3773,2,1,REGULAR,17731,2022-11-16T00:00:00Z
3774,2,3,ACEPTABLE,5213820,2022-06-25T00:00:00Z
3775,3,4,MUY BUENO,16671,2022-09-10T00:00:00Z
3776,5,4,EXCELENTE,17529,2022-01-12T00:00:00Z
3777,5,5,EXCELENTE,17880,2022-02-25T00:00:00Z
3778,5,5,EXCELENTE,18059,2022-08-18T00:00:00Z
3779,1,1,DEFICIENTE,17353,2021-03-25T00:00:00Z
3780,3,4,MUY BUENO,17996,2023-05-04T00:00:00Z
3781,3,3,MUY BUENO,18340,2023-01-14T00:00:00Z
3782,3,4,MUY BUENO,18083,2022-01-19T00:00:00Z
3783,1,1,DEFICIENTE,52095,2022-05-02T00:00:00Z
3784,3,4,MUY BUENO,3991326,2021-01-07T00:00:00Z
3785,2,2,ACEPTABLE,18467,2021-06-07T00:00:00Z
3786,1,1,DEFICIENTE,17106,2021-02-03T00:00:00Z
3787,2,3,ACEPTABLE,17130,2021-08-07T00:00:00Z
3788,5,5,EXCELENTE,7928425,2022-08-05T00:00:00Z
3789,4,4,EXCELENTE,17770,2021-05-07T00:00:00Z
3790,3,2,ACEPTABLE,5237137,2023-08-05T00:00:00Z
3791,4,5,EXCELENTE,16730,2022-07-18T00:00:00Z
3792,3,4,MUY BUENO,18442,2022-09-26T00:00:00Z
3793,4,4,EXCELENTE,18044,2023-11-04T00:00:00Z
3794,4,3,MUY BUENO,17725,2021-01-13T00:00:00Z
3795,5,4,EXCELENTE,16767,2023-08-07T00:00:00Z
3796,4,3,MUY BUENO,7838818,2023-03-28T00:00:00Z
3797,1,1,DEFICIENTE,18246,2023-07-22T00:00:00Z
3798,2,3,ACEPTABLE,17038,2023-12-12T00:00:00Z
3799,2,3,ACEPTABLE,18064,2021-07-09T00:00:00Z
3800,5,4,EXCELENTE,17319,2021-10-28T00:00:00Z
3801,3,4,MUY BUENO,18330,2021-05-30T00:00:00Z
3802,2,1,REGULAR,16954,2023-08-29T00:00:00Z
3803,3,4,MUY BUENO,4730835,2021-07-27T00:00:00Z
3804,3,4,MUY BUENO,18008,2021-10-10T00:00:00Z
3805,2,3,ACEPTABLE,17779,2021-10-20T00:00:00Z
3806,4,3,MUY BUENO,7602249,2022-06-04T00:00:00Z
3807,2,3,ACEPTABLE,3573057,2022-02-24T00:00:00Z
3808,5,5,EXCELENTE,18484,2023-07-20T00:00:00Z
3809,3,4,MUY BUENO,3569210,2021-12-12T00:00:00Z
3810,1,1,DEFICIENTE,17389,2022-02-28T00:00:00Z
3811,4,3,MUY BUENO,18616,2023-09-03T00:00:00Z
3812,3,3,MUY BUENO,3962084,2023-02-13T00:00:00Z
3813,2,2,ACEPTABLE,17260,2022-07-15T00:00:00Z
3814,3,2,ACEPTABLE,5071591,2022-08-10T00:00:00Z
3815,3,3,MUY BUENO,17652,2022-04-26T00:00:00Z
3816,2,3,ACEPTABLE,52162,2022-09-27T00:00:00Z
3817,3,3,MUY BUENO,5237122,2022-12-04T00:00:00Z
3818,4,5,EXCELENTE,18262,2022-02-27T00:00:00Z
3819,4,4,EXCELENTE,16859,2023-05-23T00:00:00Z
3820,3,2,ACEPTABLE,7126494,2022-03-06T00:00:00Z
3821,2,2,ACEPTABLE,17356,2022-05-07T00:00:00Z
3822,3,2,ACEPTABLE,17841,2021-02-14T00:00:00Z
3823,4,4,EXCELENTE,18506,2021-09-23T00:00:00Z
3824,5,5,EXCELENTE,17399,2023-10-04T00:00:00Z
3825,2,1,REGULAR,16751,2022-06-04T00:00:00Z
3826,4,4,EXCELENTE,17764,2022-12-08T00:00:00Z
3827,3,3,MUY BUENO,17730,2022-04-10T00:00:00Z
3828,5,5,EXCELENTE,17747,2022-11-09T00:00:00Z
3829,4,3,MUY BUENO,17148,2021-05-24T00:00:00Z
3830,1,1,DEFICIENTE,18254,2023-10-24T00:00:00Z
3831,1,1,DEFICIENTE,18140,2022-08-29T00:00:00Z
3832,4,4,EXCELENTE,18035,2023-10-19T00:00:00Z
3833,4,3,MUY BUENO,16867,2021-09-15T00:00:00Z
3834,5,5,EXCELENTE,18348,2023-08-24T00:00:00Z
3835,4,4,EXCELENTE,9046339,2022-08-23T00:00:00Z
3836,4,5,EXCELENTE,18405,2021-10-26T00:00:00Z
3837,5,4,EXCELENTE,5241174,2022-11-27T00:00:00Z
3838,4,5,EXCELENTE,7902706,2021-06-21T00:00:00Z
3839,3,3,MUY BUENO,18061,2022-01-06T00:00:00Z
3840,5,4,EXCELENTE,17388,2021-06-30T00:00:00Z
3841,1,1,DEFICIENTE,5240275,2021-09-24T00:00:00Z
3842,4,5,EXCELENTE,52103,2021-10-09T00:00:00Z
3843,4,4,EXCELENTE,16698,2023-08-26T00:00:00Z
3844,2,1,REGULAR,17493,2022-06-29T00:00:00Z
3845,2,1,REGULAR,18334,2023-04-01T00:00:00Z
3846,4,3,MUY BUENO,7908163,2022-09-20T00:00:00Z
3847,3,2,ACEPTABLE,16830,2021-02-15T00:00:00Z
3848,1,1,DEFICIENTE,18046,2021-02-05T00:00:00Z
3849,1,1,DEFICIENTE,52170,2023-01-15T00:00:00Z
3850,1,2,REGULAR,52047,2022-02-06T00:00:00Z
3851,3,3,MUY BUENO,7928031,2023-02-11T00:00:00Z
3852,5,5,EXCELENTE,17859,2021-09-22T00:00:00Z
3853,2,2,ACEPTABLE,7403980,2023-08-11T00:00:00Z
3854,5,5,EXCELENTE,3962563,2022-01-26T00:00:00Z
3855,3,2,ACEPTABLE,7125612,2021-12-20T00:00:00Z
3856,3,3,MUY BUENO,52197,2023-09-07T00:00:00Z
3857,1,1,DEFICIENTE,52061,2023-01-06T00:00:00Z
3858,1,2,REGULAR,17815,2023-11-12T00:00:00Z
3859,3,3,MUY BUENO,17087,2022-01-12T00:00:00Z
3860,3,4,MUY BUENO,5237114,2023-10-05T00:00:00Z
3861,5,5,EXCELENTE,18302,2021-09-19T00:00:00Z
3862,2,3,ACEPTABLE,5237124,2023-09-03T00:00:00Z
3863,1,1,DEFICIENTE,18590,2023-08-25T00:00:00Z
3864,2,1,REGULAR,17125,2023-12-04T00:00:00Z
3865,3,3,MUY BUENO,17513,2022-11-28T00:00:00Z
3866,4,4,EXCELENTE,17459,2021-06-29T00:00:00Z
3867,2,2,ACEPTABLE,17337,2022-10-29T00:00:00Z
3868,4,5,EXCELENTE,18598,2022-07-01T00:00:00Z
3869,4,5,EXCELENTE,52115,2022-03-07T00:00:00Z
3870,3,3,MUY BUENO,18471,2021-03-23T00:00:00Z
3871,3,3,MUY BUENO,18295,2021-07-17T00:00:00Z
3872,3,3,MUY BUENO,16695,2021-05-01T00:00:00Z
3873,1,1,DEFICIENTE,18104,2022-10-05T00:00:00Z
3874,2,3,ACEPTABLE,17002,2023-11-08T00:00:00Z
3875,5,5,EXCELENTE,9046351,2022-01-31T00:00:00Z
3876,1,1,DEFICIENTE,17955,2021-10-11T00:00:00Z
3877,5,5,EXCELENTE,18496,2022-09-28T00:00:00Z
3878,2,2,ACEPTABLE,17995,2022-10-28T00:00:00Z
3879,5,4,EXCELENTE,17428,2023-04-13T00:00:00Z
3880,5,4,EXCELENTE,17430,2021-06-03T00:00:00Z
3881,3,2,ACEPTABLE,17026,2021-12-29T00:00:00Z
3882,3,3,MUY BUENO,52218,2021-12-19T00:00:00Z
3883,3,2,ACEPTABLE,5237118,2023-02-28T00:00:00Z
3884,2,3,ACEPTABLE,8914014,2021-01-03T00:00:00Z
3885,5,5,EXCELENTE,18362,2022-02-12T00:00:00Z
3886,2,1,REGULAR,3573058,2021-05-20T00:00:00Z
3887,3,2,ACEPTABLE,18442,2022-09-04T00:00:00Z
3888,3,4,MUY BUENO,7356671,2023-09-07T00:00:00Z
3889,2,3,ACEPTABLE,18154,2021-12-19T00:00:00Z
3890,3,3,MUY BUENO,17047,2021-09-23T00:00:00Z
3891,4,5,EXCELENTE,18614,2021-06-16T00:00:00Z
3892,3,2,ACEPTABLE,17583,2022-01-19T00:00:00Z
3893,2,1,REGULAR,16713,2023-03-22T00:00:00Z
3894,4,3,MUY BUENO,17924,2021-07-30T00:00:00Z
3895,5,4,EXCELENTE,17078,2022-10-09T00:00:00Z
3896,5,4,EXCELENTE,17198,2021-04-18T00:00:00Z
3897,4,4,EXCELENTE,5240105,2022-05-30T00:00:00Z
3898,5,5,EXCELENTE,18107,2023-06-21T00:00:00Z
3899,2,3,ACEPTABLE,18417,2021-03-30T00:00:00Z
3900,4,5,EXCELENTE,17093,2023-12-11T00:00:00Z
3901,3,4,MUY BUENO,16846,2023-04-08T00:00:00Z
3902,2,3,ACEPTABLE,18505,2021-07-21T00:00:00Z
3903,5,4,EXCELENTE,5653727,2022-09-22T00:00:00Z
3904,5,5,EXCELENTE,17901,2023-02-22T00:00:00Z
3905,1,1,DEFICIENTE,17983,2023-10-12T00:00:00Z
3906,2,3,ACEPTABLE,18569,2021-04-14T00:00:00Z
3907,2,3,ACEPTABLE,7245849,2021-01-10T00:00:00Z
3908,1,2,REGULAR,16958,2023-09-21T00:00:00Z
3909,4,4,EXCELENTE,17373,2022-08-20T00:00:00Z
3910,3,3,MUY BUENO,18560,2021-03-27T00:00:00Z
3911,3,3,MUY BUENO,17344,2021-08-19T00:00:00Z
3912,4,5,EXCELENTE,3573005,2023-11-14T00:00:00Z
3913,5,5,EXCELENTE,17114,2022-10-12T00:00:00Z
3914,1,1,DEFICIENTE,18398,2021-08-02T00:00:00Z
3915,4,3,MUY BUENO,3573332,2022-11-29T00:00:00Z
3916,2,1,REGULAR,8786012,2023-05-18T00:00:00Z
3917,4,3,MUY BUENO,18122,2021-01-20T00:00:00Z
3918,5,5,EXCELENTE,17974,2023-03-20T00:00:00Z
3919,4,5,EXCELENTE,17610,2022-05-04T00:00:00Z
3920,2,2,ACEPTABLE,17903,2023-03-04T00:00:00Z
3921,3,3,MUY BUENO,17539,2022-06-18T00:00:00Z
3922,2,3,ACEPTABLE,16966,2023-07-17T00:00:00Z
3923,5,5,EXCELENTE,17391,2021-01-11T00:00:00Z
3924,4,4,EXCELENTE,8799532,2023-01-04T00:00:00Z
3925,1,1,DEFICIENTE,18414,2023-07-16T00:00:00Z
3926,5,4,EXCELENTE,17163,2021-12-25T00:00:00Z
3927,2,3,ACEPTABLE,17423,2023-08-22T00:00:00Z
3928,3,4,MUY BUENO,52182,2023-01-09T00:00:00Z
3929,1,1,DEFICIENTE,9181989,2023-04-30T00:00:00Z
3930,5,5,EXCELENTE,17460,2023-02-10T00:00:00Z
3931,4,5,EXCELENTE,5653905,2023-06-17T00:00:00Z
3932,3,2,ACEPTABLE,17081,2021-07-25T00:00:00Z
3933,3,4,MUY BUENO,18170,2022-11-08T00:00:00Z
3934,3,4,MUY BUENO,52078,2023-12-22T00:00:00Z
3935,5,4,EXCELENTE,52144,2022-04-28T00:00:00Z
3936,1,2,REGULAR,3531281,2023-02-27T00:00:00Z
3937,1,2,REGULAR,52206,2023-09-19T00:00:00Z
3938,4,3,MUY BUENO,18138,2021-05-09T00:00:00Z
3939,1,1,DEFICIENTE,7889423,2021-11-23T00:00:00Z
3940,3,4,MUY BUENO,17542,2021-10-27T00:00:00Z
3941,3,2,ACEPTABLE,3573051,2021-05-20T00:00:00Z
3942,2,1,REGULAR,17695,2023-04-12T00:00:00Z
3943,5,4,EXCELENTE,7933003,2023-07-27T00:00:00Z
3944,1,1,DEFICIENTE,17316,2022-01-06T00:00:00Z
3945,1,1,DEFICIENTE,5211393,2023-02-06T00:00:00Z
3946,1,2,REGULAR,18051,2023-02-01T00:00:00Z
3947,4,5,EXCELENTE,18444,2023-10-01T00:00:00Z
3948,4,4,EXCELENTE,17213,2022-06-20T00:00:00Z
3949,4,4,EXCELENTE,17543,2023-06-27T00:00:00Z
3950,3,4,MUY BUENO,17694,2023-01-03T00:00:00Z
3951,3,4,MUY BUENO,17617,2023-02-20T00:00:00Z
3952,5,5,EXCELENTE,16988,2023-05-04T00:00:00Z
3953,5,5,EXCELENTE,16825,2023-11-08T00:00:00Z
3954,2,1,REGULAR,9403201,2023-12-24T00:00:00Z
3955,3,3,MUY BUENO,5240110,2021-01-07T00:00:00Z
3956,5,4,EXCELENTE,17705,2021-10-04T00:00:00Z
3957,1,2,REGULAR,17769,2023-03-05T00:00:00Z
3958,2,2,ACEPTABLE,18173,2023-02-22T00:00:00Z
3959,4,3,MUY BUENO,17526,2022-05-16T00:00:00Z
3960,5,5,EXCELENTE,5240277,2023-08-24T00:00:00Z
3961,1,1,DEFICIENTE,52169,2023-06-24T00:00:00Z
3962,3,4,MUY BUENO,17396,2021-02-10T00:00:00Z
3963,1,2,REGULAR,17650,2023-03-23T00:00:00Z
3964,1,1,DEFICIENTE,52051,2022-07-02T00:00:00Z
3965,3,4,MUY BUENO,5654059,2023-02-13T00:00:00Z
3966,1,1,DEFICIENTE,52066,2023-05-06T00:00:00Z
3967,1,1,DEFICIENTE,17327,2023-03-18T00:00:00Z
3968,1,1,DEFICIENTE,18050,2022-02-26T00:00:00Z
3969,3,3,MUY BUENO,18037,2022-12-17T00:00:00Z
3970,2,1,REGULAR,17565,2022-02-01T00:00:00Z
3971,4,5,EXCELENTE,17154,2023-03-10T00:00:00Z
3972,2,1,REGULAR,17693,2022-11-24T00:00:00Z
3973,2,3,ACEPTABLE,18367,2023-11-16T00:00:00Z
3974,4,5,EXCELENTE,17614,2022-06-07T00:00:00Z
3975,4,4,EXCELENTE,18444,2022-12-21T00:00:00Z
3976,5,5,EXCELENTE,17868,2021-01-06T00:00:00Z
3977,2,3,ACEPTABLE,8786012,2022-07-21T00:00:00Z
3978,1,1,DEFICIENTE,52089,2022-10-21T00:00:00Z
3979,3,3,MUY BUENO,17602,2023-08-08T00:00:00Z
3980,5,5,EXCELENTE,17994,2023-10-25T00:00:00Z
